"id","referer","url","name","area","zip_code","address","phone_number","business_hours","introduction","height"
"2536","https://shrine.mobi/area/kansai/nara/40","https://shrine.mobi/area/kansai/nara/980/","吉野神宮","奈良県","639-3115","奈良県吉野郡吉野町吉野山3226","-","-","南朝の後村上天皇は、父の後醍醐天皇が延元4年（1339年）に崩御した後、その像を吉水院に安置した。以降、仏教式の供養が行われていたが、明治時代に入って神仏分離により明治6年（1873年）に吉水院を後醍醐天皇社という神社に改めた。2年後に吉水神社と改称して後醍醐天皇を祭神とする神社となった。明治22年（1889年）6月22日に、後醍醐天皇を祀る官幣中社吉野宮の創建が、明治天皇の意向で決定した。明治25年（1892年）に社殿が竣工して、吉水神社から後醍醐天皇像を移して遷座祭が斎行された。明治34年（1901年）に官幣大社に昇格し、大正7年（1918年）に吉野神宮に改称した。","274"
"2537","https://shrine.mobi/area/kansai/nara/41","https://shrine.mobi/area/kansai/nara/210/","橿原神宮","奈良県","634-0063","奈良県橿原市久米町934番地","0744-22-3271","-","初代天皇であると伝えられる神武（じんむ）天皇が、橿原宮で天下を治めたという「日本書紀」の記述に基づき、明治23年に建てられた。本殿（重要文化財）は京都御所の賢所（かしこどころ）を移築したものである。","78"
"2538","https://shrine.mobi/area/kansai/wakayama/41","https://shrine.mobi/area/kansai/wakayama/7837/","稲荷神社（西牟婁郡白浜町）","和歌山県","649-2326","和歌山県西牟婁郡白浜町椿977","0739-22-0774","-","-","12"
"2539","https://shrine.mobi/area/kansai/wakayama/41","https://shrine.mobi/area/kansai/wakayama/7942/","若宮神社（東牟婁郡古座川町）","和歌山県","649-4441","和歌山県東牟婁郡古座川町添野川1448","0735-67-0106","-","-","159"
"2540","https://shrine.mobi/area/kansai/wakayama/42","https://shrine.mobi/area/kansai/wakayama/7769/","宇佐八幡神社（和歌山県日高郡）","和歌山県","649-1111","和歌山県日高郡由良町大字里169","0738-65-2784","-","-","13"
"2541","https://shrine.mobi/area/kansai/wakayama/42","https://shrine.mobi/area/kansai/wakayama/7811/","稲荷神社（田辺市稲成町）","和歌山県","646-0051","和歌山県田辺市稲成町1124","0739-22-7606","-","-","56"
"2542","https://shrine.mobi/area/kansai/wakayama/42","https://shrine.mobi/area/kansai/wakayama/7844/","堅田八幡神社","和歌山県","649-2201","和歌山県西牟婁郡白浜町堅田2731","0739-43-0558","-","-","19"
"2543","https://shrine.mobi/area/kansai/wakayama/43","https://shrine.mobi/area/kansai/wakayama/7660/","丹生神社（紀の川市貴志川町）","和歌山県","6400421","和歌山県紀の川市貴志川町北918番地","0736-64-4828","-","-","55"
"2544","https://shrine.mobi/area/kansai/wakayama/43","https://shrine.mobi/area/kansai/wakayama/7814/","大神社（田辺市芳養松原）","和歌山県","646-0063","和歌山県田辺市芳養松原1丁目19-12","0739-22-4788","-","-","5"
"2545","https://shrine.mobi/area/kansai/wakayama/43","https://shrine.mobi/area/kansai/wakayama/7815/","皆瀬神社","和歌山県","645-0525","和歌山県田辺市龍神村龍神1346","0739-78-0010","-","-","430"
"2546","https://shrine.mobi/area/kansai/wakayama/44","https://shrine.mobi/area/kansai/wakayama/293/","日前神宮・國懸神宮","和歌山県","640-8322","和歌山県和歌山市秋月365","073-471-3730","ご祈祷　8：00～17：00（受付は16：30まで、予約不要）","社伝によると、神武東征の後の神武天皇2年（紀元前659年）に、紀国造家（紀氏）の祖神である天道根命（あめのみちねのみこと）が、八咫鏡に先立って鋳造された鏡である日像鏡・日矛鏡を賜り、日像鏡を日前宮の、日矛鏡を國懸宮の神体としたことに始まるとされる。その後、垂仁天皇16年（紀元前13年）に現在地に遷座したとしている。","5"
"2547","https://shrine.mobi/area/kansai/wakayama/44","https://shrine.mobi/area/kansai/wakayama/95/","伊太祁曽神社","和歌山県","640-0361","和歌山県和歌山市伊太祈曽558","073-478-0006","-","伊太祁曽神社についての具体的な年号の初見は「続日本紀」の文武天皇大宝２年（西暦７０２年）。神代のことはわからないが、伊太祁曽神社が現在の社地に静まります以前には、日前神宮・国懸神宮（ひのくまじんぐう・くにかがすじんぐう＝通称：日前宮にちぜんぐう）の社地にお祀りされていたようである。 日前宮のご鎮座が垂仁天皇１６年と伝えられているので、その頃に山東（さんどう＝現在の伊太祈曽）に遷座せられたようである。しかしその場所は現在の社殿のある場所ではなく、南東に５００ｍほど離れた「亥の森」と呼ばれる所で、現在も田んぼの中にこんもりした森が残っており、いかにも神奈備の様相を呈している。亥の森は旧社地として、小さな祠を祀っており毎年旧暦十月初亥日に「亥の森祭」が執り行われる。「寛永記」には「伊太祁曽明神ハ和銅六年十月初亥ノ日当所に遷リ給フ」と記されており、現在の社地への鎮座は和銅６年（西暦７１３年）ということになる。つまり太古より祀られていた伊太祁曽神社は日前宮の鎮座とともに山東に遷り、大宝２年の官命によって社殿の造営がはじめられ、約１０年後の和銅６年に現在の地にご鎮座になられたというのが通説である。","23"
"2548","https://shrine.mobi/area/kansai/wakayama/44","https://shrine.mobi/area/kansai/wakayama/762/","丹生都比売神社","和歌山県","649-7141","和歌山県伊都郡かつらぎ町上天野230","0736-26-0102","-","丹生都比売大神が、紀の川の川辺の菴田の地に降臨し、各地に巡行の末、天野原に鎮座したとされる。そして、神宮皇后の三韓征伐の際、丹生郡比売神の宣託にならい、衣服や武具、船団などを朱色に染め上げたところ、また、高野御子大神が、「南山の犬飼」という猟師に変化し、密教の根本道場の地を求めていた弘法大師の前に現れ、高野山へ先導し、当社から一部社地を譲り受ける形で、高野山を開山くことになる。勝利を手中に収めることができたため、応神天皇元年（270年）に、応神天皇によって、丹生郡比売神が、天野の里に祀られ、これにより当社が始まったとされる。","470"
"2549","https://shrine.mobi/area/kansai/wakayama/44","https://shrine.mobi/area/kansai/wakayama/7564/","伊太祁曽神社","和歌山県","6400361","和歌山県和歌山市伊太祈曽558","073-478-0006","-","-","23"
"2550","https://shrine.mobi/area/kansai/wakayama/44","https://shrine.mobi/area/kansai/wakayama/7881/","色川神社","和歌山県","6495461","和歌山県東牟婁郡那智勝浦町大字大野397","0735-52-3090","-","-","133"
"2551","https://shrine.mobi/area/kansai/wakayama/44","https://shrine.mobi/area/kansai/wakayama/7842/","春日神社（西牟婁郡上富田町）","和歌山県","6492107","和歌山県西牟婁郡上富田町市ノ瀬1999","0739-49-0357","-","-","36"
"2552","https://shrine.mobi/area/kansai/wakayama/43","https://shrine.mobi/area/kansai/wakayama/7831/","八幡神社（田辺市中芳養）","和歌山県","646-0057","和歌山県田辺市中芳養803","0739-23-1770","-","-","31"
"2553","https://shrine.mobi/area/kansai/wakayama/43","https://shrine.mobi/area/kansai/wakayama/7830/","丹生神社（田辺市龍神村）","和歌山県","645-0414","和歌山県田辺市龍神村東224","0739-78-0010","-","-","313"
"2554","https://shrine.mobi/area/kansai/wakayama/43","https://shrine.mobi/area/kansai/wakayama/7788/","寒川神社（日高郡日高川町）","和歌山県","644-1221","和歌山県日高郡日高川町大字寒川284","0738-58-0005","-","-","309"
"2555","https://shrine.mobi/area/kansai/wakayama/43","https://shrine.mobi/area/kansai/wakayama/7796/","八幡神社（日高郡日高川町）","和歌山県","649-1324","和歌山県日高郡日高川町土生宮ノ前6290","0738-54-0118","-","-","35"
"2556","https://shrine.mobi/area/kansai/wakayama/43","https://shrine.mobi/area/kansai/wakayama/7663/","名手八幡神社","和歌山県","649-6611","和歌山県紀の川市穴伏463","0736-75-2477","-","-","73"
"2557","https://shrine.mobi/area/kansai/wakayama/43","https://shrine.mobi/area/kansai/wakayama/7692/","一言主神社","和歌山県","648-0081","和歌山県橋本市山田626番地","0736-33-3813","-","-","237"
"2558","https://shrine.mobi/area/kansai/wakayama/43","https://shrine.mobi/area/kansai/wakayama/7805/","眞妻神社（日高郡印南町松原）","和歌山県","644-0218","和歌山県日高郡印南町松原158","0739-78-0010","-","-","69"
"2559","https://shrine.mobi/area/kansai/wakayama/42","https://shrine.mobi/area/kansai/wakayama/7846/","熊野十二神社","和歌山県","646-0301","和歌山県西牟婁郡白浜町鹿野1248","0739-47-0232","-","-","77"
"2560","https://shrine.mobi/area/kansai/wakayama/42","https://shrine.mobi/area/kansai/wakayama/7623/","十三神社","和歌山県","640-1235","和歌山県海草郡紀美野町野中493番地","073-495-3755","-","-","80"
"2561","https://shrine.mobi/area/kansai/wakayama/42","https://shrine.mobi/area/kansai/wakayama/7792/","天寳神社（日高郡みなべ町高野）","和歌山県","645-0207","和歌山県日高郡みなべ町大字高野字宮の前244","0739-74-2204","-","-","82"
"2562","https://shrine.mobi/area/kansai/wakayama/42","https://shrine.mobi/area/kansai/wakayama/7669/","東田中神社","和歌山県","649-6414","和歌山県紀の川市打田577番地","-","-","-","41"
"2563","https://shrine.mobi/area/kansai/wakayama/42","https://shrine.mobi/area/kansai/wakayama/7933/","丸山神社","和歌山県","649-4561","和歌山県東牟婁郡古座川町西川621","0735-77-0040","-","-","147"
"2564","https://shrine.mobi/area/kansai/wakayama/42","https://shrine.mobi/area/kansai/wakayama/7667/","八幡神社（紀の川市中鞆渕）","和歌山県","649-6573","和歌山県紀の川市中鞆渕58番地","0736-79-0021","-","-","336"
"2565","https://shrine.mobi/area/kansai/wakayama/42","https://shrine.mobi/area/kansai/wakayama/7634/","山崎神社（岩出市赤垣内）","和歌山県","649-6242","和歌山県岩出市赤垣内108番地","-","-","-","26"
"2566","https://shrine.mobi/area/kansai/wakayama/41","https://shrine.mobi/area/kansai/wakayama/7835/","八立稲神社","和歌山県","646-0059","和歌山県田辺市古尾17-5","0739-24-9691","-","-","30"
"2567","https://shrine.mobi/area/kansai/wakayama/41","https://shrine.mobi/area/kansai/wakayama/7871/","八幡神社（新宮市三輪崎）","和歌山県","647-0061","和歌山県新宮市三輪崎1512","0735-31-7093","-","-","31"
"2568","https://shrine.mobi/area/kansai/wakayama/41","https://shrine.mobi/area/kansai/wakayama/7595/","稲荷神社（海南市下津町）","和歌山県","649-0112","和歌山県海南市下津町大崎419番地","073-788-5309","-","-","26"
"2569","https://shrine.mobi/area/kansai/wakayama/41","https://shrine.mobi/area/kansai/wakayama/7824/","住吉神社（田辺市鮎川）","和歌山県","646-1101","和歌山県田辺市鮎川1512","0739-48-0035","-","-","50"
"2570","https://shrine.mobi/area/kansai/wakayama/41","https://shrine.mobi/area/kansai/wakayama/7784/","志賀王子神社","和歌山県","649-1221","和歌山県日高郡日高町大字志賀字宮脇901","0738-22-4563","-","-","29"
"2571","https://shrine.mobi/area/kansai/wakayama/41","https://shrine.mobi/area/kansai/wakayama/7632/","坂本神社","和歌山県","649-6202","和歌山県岩出市根来1764番地","-","-","-","81"
"2572","https://shrine.mobi/area/kansai/wakayama/41","https://shrine.mobi/area/kansai/wakayama/7900/","潮崎本之宮神社","和歌山県","649-3503","和歌山県東牟婁郡串本町串本1517","0735-62-0834","-","-","5"
